Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_188.jpg,-15,1,0,3.294768,102.532,94.77558,0.6153135,64.4137,349.1341
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_239.jpg,-15,1,0,3.312668,102.6328,94.95775,1.616159,61.97934,348.9961
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_285.jpg,-15,1,0,3.329329,102.6994,95.07611,2.089719,60.24487,349.144
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_338.jpg,-15,1,0,3.346256,102.7975,95.24878,2.48727,57.29755,349.718
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_389.jpg,-15,1,0,3.357151,102.8629,95.36043,2.55953,54.95594,350.307
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_439.jpg,-15,1,0,3.406339,102.9749,95.51678,2.277726,52.26754,351.0022
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_505.jpg,-15,1,0,3.437027,103.0955,95.66302,1.531392,50.3235,351.6957
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_556.jpg,-15,1,0,3.526813,103.2227,95.80769,0.6227446,48.92382,352.5663
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_606.jpg,-15,1,0,3.555853,103.3081,95.90316,359.9596,47.86808,353.3267
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_655.jpg,-15,1,0,3.582333,103.3967,96.00111,359.4807,46.86381,354.2912
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_705.jpg,-15,1,0,3.630383,103.5413,96.14915,359.0956,45.39914,355.8361
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_756.jpg,-15,1,0,3.652945,103.6921,96.29832,358.9076,43.87463,357.5779
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_805.jpg,-15,1,0,3.668488,103.7966,96.39831,358.9081,42.82064,358.8791
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_854.jpg,-15,1,0,3.731562,103.909,96.4966,359.0631,41.64304,0.08970857
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_905.jpg,-15,1,0,3.811573,104.0981,96.63763,359.583,38.82865,1.253421
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_56_956.jpg,-15,1,0,3.830015,104.2977,96.77022,0.1233573,35.88061,1.823276
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_005.jpg,-15,1,0,3.84279,104.4333,96.85244,0.3283242,33.81637,1.889613
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_054.jpg,-15,1,0,3.86422,104.5709,96.92998,0.4563346,31.72098,1.715331
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_105.jpg,-15,1,0,3.87852,104.7814,97.03755,0.539946,28.67456,1.004008
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_155.jpg,-15,1,0,3.966673,104.9986,97.13933,0.6586506,26.19741,0.02548528
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_205.jpg,-14.26097,1,0,3.985295,105.1446,97.20488,0.6949259,24.69153,359.4315
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_255.jpg,-11.99301,1,0,4.010832,105.3637,97.29955,0.6359751,22.55167,358.6599
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_305.jpg,-9.748412,1,0,4.021484,105.5092,97.36079,0.5069574,21.38818,358.2692
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_355.jpg,-7.4715,1,0,4.031954,105.6544,97.42038,0.3037028,20.46706,357.9855
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_407.jpg,-5.255116,1,0,4.039335,105.8718,97.50694,359.8661,19.52451,357.7677
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_455.jpg,-2.998456,1,0,4.050129,106.0938,97.59474,359.6305,19.07288,357.9279
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_506.jpg,-0.7480958,1,0,4.057613,106.2444,97.6536,359.5891,18.98431,358.1873
/Users/rustameynaliyev/Desktop/Developer/robotics/Roverism/IMG/robocam_2017_07_02_21_24_57_554.jpg,0,1,0,4.071547,106.397,97.71333,359.6412,19.05576,358.5911
